OrderID,OrderDate,OrderMonth,CustomerID,Country,TotalQuantity,DistinctProducts,LineCount,OrderValueGBP,AvgUnitPriceGBP,MaxUnitPriceGBP
537047,2010-12-05,2010-12,13069,United Kingdom,181,41,41,326.6,1.8,5.45
537048,2010-12-05,2010-12,13069,United Kingdom,2,2,2,5.9,2.95,2.95
537049,2010-12-05,2010-12,16241,United Kingdom,97,14,14,277.65,2.86,9.95
537050,2010-12-05,2010-12,14800,United Kingdom,437,51,51,555.84,1.27,4.65
537051,2010-12-05,2010-12,15708,United Kingdom,158,31,42,350.68,2.22,9.95
537052,2010-12-05,2010-12,16839,United Kingdom,232,5,5,552.24,2.38,10.95
537053,2010-12-05,2010-12,16168,United Kingdom,124,3,3,275.8,2.22,5.95
537054,2010-12-05,2010-12,16931,United Kingdom,82,40,41,152.05,1.85,4.95
537055,2010-12-05,2010-12,16814,United Kingdom,107,15,15,273.29,2.55,7.95
537057,2010-12-05,2010-12,15351,United Kingdom,129,49,51,274.67,2.13,14.95
537058,2010-12-05,2010-12,13269,United Kingdom,197,12,12,351.43,1.78,8.5
537059,2010-12-05,2010-12,14813,United Kingdom,59,20,24,127.98,2.17,8.5
537065,2010-12-05,2010-12,12567,France,602,62,62,1364.92,2.27,42.95
537067,2010-12-05,2010-12,14813,United Kingdom,8,6,6,27.45,3.43,7.95
537077,2010-12-05,2010-12,17062,United Kingdom,151,25,25,174.6,1.16,8.5
537081,2010-12-05,2010-12,15332,Lithuania,442,25,25,1145.06,2.59,5.95
537086,2010-12-05,2010-12,15332,Lithuania,168,8,8,438.0,2.61,3.75
537090,2010-12-05,2010-12,15332,Lithuania,12,1,1,15.0,1.25,1.25
537111,2010-12-05,2010-12,14810,United Kingdom,84,22,23,180.44,2.15,9.95
537117,2010-12-05,2010-12,16353,United Kingdom,48,1,1,204.0,4.25,4.25
537126,2010-12-05,2010-12,18118,United Kingdom,212,116,118,475.86,2.24,16.95
537127,2010-12-05,2010-12,13831,United Kingdom,160,2,2,408.0,2.55,2.55
537128,2010-12-05,2010-12,12841,United Kingdom,135,23,23,211.74,1.57,9.95
537129,2010-12-05,2010-12,13506,United Kingdom,232,17,17,301.12,1.3,9.95
537130,2010-12-05,2010-12,17796,United Kingdom,28,19,19,114.65,4.09,9.95
537131,2010-12-05,2010-12,15716,United Kingdom,435,35,38,547.1,1.26,7.95
537133,2010-12-05,2010-12,18156,United Kingdom,73,50,55,206.23,2.83,6.95
537134,2010-12-05,2010-12,16983,United Kingdom,107,9,9,163.49,1.53,4.95
537135,2010-12-05,2010-12,17059,United Kingdom,471,115,117,722.36,1.53,12.75
537136,2010-12-05,2010-12,12748,United Kingdom,152,34,37,273.76,1.8,8.5
537137,2010-12-05,2010-12,16327,United Kingdom,356,65,65,505.0,1.42,7.95
537138,2010-12-05,2010-12,17211,United Kingdom,204,33,33,273.3,1.34,6.75
537139,2010-12-05,2010-12,17026,United Kingdom,25,3,3,33.15,1.33,12.75
537140,2010-12-05,2010-12,12748,United Kingdom,52,32,37,69.15,1.33,7.95
537141,2010-12-05,2010-12,15570,United Kingdom,165,37,44,517.65,3.14,12.75
537142,2010-12-05,2010-12,12748,United Kingdom,16,15,15,41.45,2.59,8.5
537144,2010-12-05,2010-12,15880,United Kingdom,211,95,105,343.28,1.63,16.95
537153,2010-12-05,2010-12,16718,United Kingdom,413,41,45,623.75,1.51,8.5
537154,2010-12-05,2010-12,15808,United Kingdom,355,54,64,1021.45,2.88,8.5
537155,2010-12-05,2010-12,12748,United Kingdom,66,30,33,75.64,1.15,4.65
537156,2010-12-05,2010-12,17858,United Kingdom,87,17,19,251.25,2.89,29.95
537158,2010-12-05,2010-12,16393,United Kingdom,86,10,10,184.8,2.15,2.95
537159,2010-12-05,2010-12,14527,United Kingdom,60,28,28,292.95,4.88,16.95
537160,2010-12-05,2010-12,14161,United Kingdom,128,26,26,283.15,2.21,14.95
537163,2010-12-05,2010-12,17863,United Kingdom,276,21,21,384.72,1.39,3.75
537176,2010-12-05,2010-12,16411,United Kingdom,70,19,21,131.5,1.88,6.95
537179,2010-12-05,2010-12,13767,United Kingdom,284,13,13,806.28,2.84,7.95
537192,2010-12-05,2010-12,16402,United Kingdom,105,53,57,211.8,2.02,12.75
537193,2010-12-05,2010-12,15023,United Kingdom,232,32,37,460.6,1.99,14.95
537194,2010-12-05,2010-12,17402,United Kingdom,80,1,1,271.2,3.39,3.39
537195,2010-12-05,2010-12,15311,United Kingdom,310,32,33,650.64,2.1,10.95
537196,2010-12-05,2010-12,15426,United Kingdom,159,74,86,411.42,2.59,12.75
537197,2010-12-05,2010-12,12647,Germany,76,15,15,232.5,3.06,16.95
537198,2010-12-05,2010-12,12647,Germany,10,1,1,67.5,6.75,6.75
537199,2010-12-05,2010-12,15894,United Kingdom,114,31,37,156.09,1.37,7.95
537200,2010-12-05,2010-12,15867,United Kingdom,47,28,29,112.9,2.4,4.95
537201,2010-12-05,2010-12,12472,Germany,966,69,69,1523.3,1.58,12.75
537202,2010-12-05,2010-12,14506,United Kingdom,112,43,50,269.7,2.41,9.95
537204,2010-12-05,2010-12,15555,United Kingdom,293,32,32,198.43,0.68,1.69
537205,2010-12-05,2010-12,13034,United Kingdom,116,11,11,165.86,1.43,2.95
537206,2010-12-05,2010-12,15235,United Kingdom,25,4,4,85.55,3.42,4.95
537207,2010-12-05,2010-12,17402,United Kingdom,40,23,23,188.77,4.72,14.95
537208,2010-12-05,2010-12,15889,United Kingdom,145,56,65,294.52,2.03,21.95
537209,2010-12-05,2010-12,14606,United Kingdom,83,41,42,192.68,2.32,8.95
537210,2010-12-05,2010-12,15953,United Kingdom,101,15,16,209.84,2.08,8.5
537211,2010-12-05,2010-12,16143,United Kingdom,145,16,16,355.75,2.45,8.5
537212,2010-12-05,2010-12,12720,Germany,295,29,29,401.39,1.36,8.5
537213,2010-12-05,2010-12,12748,United Kingdom,7,6,6,8.65,1.24,2.55
537214,2010-12-05,2010-12,16422,United Kingdom,2048,13,13,1668.2,0.81,4.65
537215,2010-12-05,2010-12,12747,United Kingdom,108,7,7,358.56,3.32,5.55
537216,2010-12-05,2010-12,15502,United Kingdom,240,18,18,569.5,2.37,8.5
537217,2010-12-05,2010-12,15502,United Kingdom,16,4,4,167.2,10.45,14.95
537218,2010-12-05,2010-12,12763,Japan,196,16,16,320.08,1.63,4.25
537219,2010-12-05,2010-12,14081,United Kingdom,252,67,69,423.52,1.68,12.75
537221,2010-12-05,2010-12,17965,United Kingdom,14,7,7,37.35,2.67,8.5
537222,2010-12-05,2010-12,14404,United Kingdom,57,25,26,133.48,2.34,12.75
537223,2010-12-05,2010-12,13579,United Kingdom,46,9,9,164.7,3.58,8.95
537224,2010-12-05,2010-12,13174,United Kingdom,700,122,169,1415.97,2.02,49.95
537225,2010-12-05,2010-12,12748,United Kingdom,315,59,63,495.48,1.57,12.75
537226,2010-12-06,2010-12,15987,United Kingdom,86,9,9,113.48,1.32,5.95
537227,2010-12-06,2010-12,17677,United Kingdom,700,20,20,922.4,1.32,8.5
537228,2010-12-06,2010-12,17677,United Kingdom,12,1,1,25.2,2.1,2.1
537229,2010-12-06,2010-12,17677,United Kingdom,12,1,1,17.4,1.45,1.45
537231,2010-12-06,2010-12,13652,United Kingdom,112,18,18,308.8,2.76,7.95
537233,2010-12-06,2010-12,17428,United Kingdom,148,9,9,353.0,2.39,5.95
537235,2010-12-06,2010-12,17381,United Kingdom,1464,5,5,2567.64,1.75,8.5
537236,2010-12-06,2010-12,16858,United Kingdom,91,9,10,375.69,4.13,7.95
537238,2010-12-06,2010-12,16161,United Kingdom,88,15,15,164.2,1.87,7.95
537239,2010-12-06,2010-12,18219,United Kingdom,67,13,13,210.19,3.14,9.95
537241,2010-12-06,2010-12,14293,United Kingdom,172,15,15,364.92,2.12,4.95
537242,2010-12-06,2010-12,14748,United Kingdom,282,29,29,412.22,1.46,7.95
537243,2010-12-06,2010-12,16638,United Kingdom,24,2,2,50.4,2.1,2.1
537244,2010-12-06,2010-12,17674,United Kingdom,349,11,11,300.66,0.86,2.1
537245,2010-12-06,2010-12,14748,United Kingdom,48,3,3,58.2,1.21,2.1
537246,2010-12-06,2010-12,12808,Portugal,52,6,6,101.4,1.95,2.95
537247,2010-12-06,2010-12,13094,United Kingdom,192,3,3,223.68,1.17,1.48
537248,2010-12-06,2010-12,15899,United Kingdom,39,4,4,56.25,1.44,12.75
537249,2010-12-06,2010-12,16955,United Kingdom,20,1,1,33.0,1.65,1.65
537250,2010-12-06,2010-12,12708,Germany,88,13,13,178.44,2.03,4.95
537254,2010-12-06,2010-12,15898,United Kingdom,210,55,59,382.69,1.82,15.95
537255,2010-12-06,2010-12,14443,United Kingdom,163,20,20,303.5,1.86,4.95
537256,2010-12-06,2010-12,16210,United Kingdom,796,11,11,2263.8,2.84,6.75
537257,2010-12-06,2010-12,17691,United Kingdom,58,9,9,142.5,2.46,7.95
537258,2010-12-06,2010-12,17227,United Kingdom,92,10,10,142.25,1.55,2.95
537262,2010-12-06,2010-12,15039,United Kingdom,266,54,56,611.51,2.3,12.75
537265,2010-12-06,2010-12,15919,United Kingdom,242,38,49,270.72,1.12,12.75
537298,2010-12-06,2010-12,13497,United Kingdom,54,9,9,153.5,2.84,6.95
537301,2010-12-06,2010-12,15860,United Kingdom,72,14,15,102.66,1.43,8.5
537312,2010-12-06,2010-12,14189,United Kingdom,254,9,9,311.24,1.23,8.5
537313,2010-12-06,2010-12,15304,United Kingdom,21,5,5,123.15,5.86,12.75
537332,2010-12-06,2010-12,14344,United Kingdom,120,12,12,322.8,2.69,12.75
537334,2010-12-06,2010-12,16719,United Kingdom,146,44,44,430.73,2.95,12.75
537335,2010-12-06,2010-12,15048,United Kingdom,32,23,23,98.7,3.08,8.5
537346,2010-12-06,2010-12,15301,United Kingdom,503,34,34,673.37,1.34,7.95
537350,2010-12-06,2010-12,14708,United Kingdom,350,12,12,419.06,1.2,9.95
537351,2010-12-06,2010-12,16898,United Kingdom,98,29,32,116.08,1.18,10.95
537354,2010-12-06,2010-12,12748,United Kingdom,85,38,38,133.07,1.57,2.95
537359,2010-12-06,2010-12,14825,United Kingdom,72,10,10,184.1,2.56,5.95
537360,2010-12-06,2010-12,18113,United Kingdom,72,1,1,76.32,1.06,1.06
537362,2010-12-06,2010-12,17596,United Kingdom,530,56,60,392.62,0.74,12.75
537365,2010-12-06,2010-12,15078,United Kingdom,201,21,21,449.95,2.24,12.75
537366,2010-12-06,2010-12,14085,United Kingdom,106,12,12,308.05,2.91,4.25
537367,2010-12-06,2010-12,15078,United Kingdom,12,1,1,25.2,2.1,2.1
537368,2010-12-06,2010-12,14911,EIRE,134,14,14,327.5,2.44,9.95
537369,2010-12-06,2010-12,17860,United Kingdom,104,49,58,252.8,2.43,7.95
537370,2010-12-06,2010-12,13155,United Kingdom,168,51,52,379.7,2.26,12.75
537371,2010-12-06,2010-12,15028,United Kingdom,119,14,14,185.97,1.56,7.95
537372,2010-12-06,2010-12,16919,United Kingdom,73,22,22,198.35,2.72,7.95
537374,2010-12-06,2010-12,17259,United Kingdom,275,74,87,381.64,1.39,9.95
537375,2010-12-06,2010-12,17019,United Kingdom,223,48,49,358.82,1.61,9.95
537376,2010-12-06,2010-12,16722,United Kingdom,278,16,16,480.68,1.73,3.75
537377,2010-12-06,2010-12,15882,United Kingdom,104,13,13,268.24,2.58,4.95
537378,2010-12-06,2010-12,14911,EIRE,475,19,19,734.15,1.55,12.75
537380,2010-12-06,2010-12,15882,United Kingdom,48,2,2,100.8,2.1,2.1
537381,2010-12-06,2010-12,14667,United Kingdom,372,24,24,511.56,1.38,14.95
537382,2010-12-06,2010-12,16710,United Kingdom,197,53,58,375.47,1.91,6.75
537384,2010-12-06,2010-12,15984,United Kingdom,56,5,5,122.7,2.19,2.95
537385,2010-12-06,2010-12,14487,United Kingdom,37,13,13,125.1,3.38,12.75
537386,2010-12-06,2010-12,14911,EIRE,3,1,1,20.85,6.95,6.95
537387,2010-12-06,2010-12,13468,United Kingdom,84,14,14,222.18,2.64,12.75
537388,2010-12-06,2010-12,17682,United Kingdom,210,18,18,391.5,1.86,3.75
537389,2010-12-06,2010-12,17757,United Kingdom,60,19,19,149.0,2.48,6.95
537390,2010-12-06,2010-12,16658,United Kingdom,40,8,8,123.24,3.08,7.95
537391,2010-12-06,2010-12,16550,United Kingdom,257,48,48,554.66,2.16,12.75
537392,2010-12-06,2010-12,17068,United Kingdom,75,23,23,159.9,2.13,4.95
537393,2010-12-06,2010-12,13089,United Kingdom,972,34,34,2415.04,2.48,10.65
537394,2010-12-06,2010-12,13089,United Kingdom,54,5,5,81.18,1.5,4.25
537395,2010-12-06,2010-12,15356,United Kingdom,80,49,53,150.22,1.88,3.95
537396,2010-12-06,2010-12,17223,United Kingdom,63,28,29,257.84,4.09,12.75
537397,2010-12-06,2010-12,16817,United Kingdom,164,10,10,244.2,1.49,4.65
537399,2010-12-06,2010-12,13030,United Kingdom,204,50,60,427.74,2.1,14.95
537400,2010-12-06,2010-12,17191,United Kingdom,261,49,50,422.81,1.62,12.75
537403,2010-12-06,2010-12,17191,United Kingdom,21,11,11,30.45,1.45,2.1
537404,2010-12-06,2010-12,17191,United Kingdom,38,11,11,56.85,1.5,16.95
537405,2010-12-06,2010-12,17841,United Kingdom,132,45,46,406.69,3.08,16.95
537407,2010-12-06,2010-12,15502,United Kingdom,34,6,6,192.7,5.67,14.95
537409,2010-12-06,2010-12,15194,United Kingdom,247,16,16,406.16,1.64,12.75
537410,2010-12-06,2010-12,14409,United Kingdom,72,1,1,151.2,2.1,2.1
537412,2010-12-06,2010-12,14409,United Kingdom,96,1,1,177.6,1.85,1.85
537415,2010-12-06,2010-12,16654,United Kingdom,63,9,9,227.4,3.61,16.95
537418,2010-12-06,2010-12,17884,United Kingdom,66,33,36,137.11,2.08,9.95
537419,2010-12-06,2010-12,13495,United Kingdom,209,14,14,510.95,2.44,4.95
537420,2010-12-06,2010-12,17519,United Kingdom,184,18,18,335.3,1.82,8.5
537421,2010-12-06,2010-12,17218,United Kingdom,131,48,51,292.54,2.23,12.75
537422,2010-12-06,2010-12,17812,United Kingdom,144,27,33,217.55,1.51,9.95
537423,2010-12-06,2010-12,14215,United Kingdom,104,6,6,166.0,1.6,4.25
537424,2010-12-06,2010-12,15602,United Kingdom,57,3,3,92.55,1.62,4.95
537428,2010-12-06,2010-12,17320,United Kingdom,210,22,22,450.92,2.15,7.95
537429,2010-12-06,2010-12,12748,United Kingdom,119,20,21,82.12,0.69,1.95
537433,2010-12-06,2010-12,12913,United Kingdom,146,4,4,417.62,2.86,5.45
537435,2010-12-06,2010-12,17920,United Kingdom,80,13,13,209.6,2.62,9.95
537440,2010-12-06,2010-12,17869,United Kingdom,67,16,16,214.32,3.2,29.95
537441,2010-12-06,2010-12,13564,United Kingdom,256,40,41,540.0,2.11,12.75
537446,2010-12-07,2010-12,18055,United Kingdom,201,28,28,569.03,2.83,7.95
537447,2010-12-07,2010-12,13963,United Kingdom,54,7,7,151.3,2.8,5.95
537448,2010-12-07,2010-12,17450,United Kingdom,6,1,1,39.6,6.6,6.6
537456,2010-12-07,2010-12,17450,United Kingdom,780,2,2,1989.24,2.55,3.21
537457,2010-12-07,2010-12,17511,United Kingdom,914,19,19,1644.94,1.8,6.95
537458,2010-12-07,2010-12,17091,United Kingdom,101,13,13,293.45,2.91,4.95
537459,2010-12-07,2010-12,17470,United Kingdom,112,11,11,178.4,1.59,7.95
537460,2010-12-07,2010-12,17616,United Kingdom,128,1,1,326.4,2.55,2.55
537461,2010-12-07,2010-12,15649,United Kingdom,120,1,1,510.0,4.25,4.25
537462,2010-12-07,2010-12,17228,United Kingdom,89,12,12,172.65,1.94,3.75
537463,2010-12-07,2010-12,12681,France,581,40,40,961.52,1.65,8.5
537464,2010-12-07,2010-12,14907,United Kingdom,234,28,28,618.07,2.64,7.95
537465,2010-12-07,2010-12,17735,United Kingdom,218,22,22,454.6,2.09,4.95
537467,2010-12-07,2010-12,16059,United Kingdom,51,18,18,118.25,2.32,4.65
537468,2010-12-07,2010-12,12567,France,164,19,19,361.46,2.2,5.95
537469,2010-12-07,2010-12,17720,United Kingdom,24,1,1,102.0,4.25,4.25
537470,2010-12-07,2010-12,15018,United Kingdom,21,5,5,111.25,5.3,14.95
537471,2010-12-07,2010-12,14344,United Kingdom,3,1,1,17.85,5.95,5.95
537472,2010-12-07,2010-12,12971,United Kingdom,126,6,6,111.54,0.89,2.95
537476,2010-12-07,2010-12,15838,United Kingdom,550,3,3,957.5,1.74,1.85
537484,2010-12-07,2010-12,14733,United Kingdom,680,28,28,1830.02,2.69,10.95
537489,2010-12-07,2010-12,17017,United Kingdom,396,21,21,511.8,1.29,4.25
537509,2010-12-07,2010-12,13756,United Kingdom,288,2,2,532.8,1.85,1.85
537523,2010-12-07,2010-12,14176,United Kingdom,61,9,9,159.55,2.62,9.95
537538,2010-12-07,2010-12,15353,United Kingdom,131,12,12,311.65,2.38,12.75
537567,2010-12-07,2010-12,18119,United Kingdom,125,29,30,181.12,1.45,11.95
537592,2010-12-07,2010-12,17491,United Kingdom,268,5,5,327.4,1.22,2.95
537593,2010-12-07,2010-12,14282,United Kingdom,300,13,13,571.0,1.9,2.95
537594,2010-12-07,2010-12,12647,Germany,150,16,16,506.8,3.38,14.95
537595,2010-12-07,2010-12,13569,United Kingdom,44,23,24,118.32,2.69,8.5
537598,2010-12-07,2010-12,14135,United Kingdom,80,14,14,319.0,3.99,6.75
537599,2010-12-07,2010-12,17954,United Kingdom,2,1,1,19.9,9.95,9.95
537601,2010-12-07,2010-12,17287,United Kingdom,62,9,9,108.78,1.75,7.95
537603,2010-12-07,2010-12,14673,United Kingdom,213,15,15,373.49,1.75,4.95
537604,2010-12-07,2010-12,13488,United Kingdom,516,45,45,1381.92,2.68,9.95
537605,2010-12-07,2010-12,16221,United Kingdom,52,12,12,166.74,3.21,12.75
537606,2010-12-07,2010-12,15002,United Kingdom,279,30,31,631.65,2.26,6.95
537607,2010-12-07,2010-12,15965,United Kingdom,74,16,16,156.19,2.11,8.5
537608,2010-12-07,2010-12,15024,United Kingdom,235,46,47,444.42,1.89,12.75
537609,2010-12-07,2010-12,17675,United Kingdom,236,12,12,617.12,2.61,5.95
537612,2010-12-07,2010-12,13769,United Kingdom,122,10,10,322.3,2.64,4.95
537614,2010-12-07,2010-12,16904,United Kingdom,137,30,30,322.8,2.36,5.95
537615,2010-12-07,2010-12,15898,United Kingdom,20,5,5,139.0,6.95,7.95
537616,2010-12-07,2010-12,16904,United Kingdom,2,1,1,15.9,7.95,7.95
537617,2010-12-07,2010-12,16086,United Kingdom,76,8,8,177.26,2.33,8.5
537618,2010-12-07,2010-12,15061,United Kingdom,956,16,16,2022.16,2.12,10.95
537619,2010-12-07,2010-12,13786,United Kingdom,136,7,7,230.4,1.69,4.95
537620,2010-12-07,2010-12,13880,United Kingdom,54,6,6,97.8,1.81,3.75
537622,2010-12-07,2010-12,13173,United Kingdom,114,23,23,165.94,1.46,5.95
537623,2010-12-07,2010-12,15858,United Kingdom,199,44,44,383.93,1.93,12.75
537624,2010-12-07,2010-12,12748,United Kingdom,171,53,59,306.84,1.79,15.95
537625,2010-12-07,2010-12,15180,United Kingdom,36,6,6,87.5,2.43,4.95
537626,2010-12-07,2010-12,12347,Iceland,319,31,31,711.79,2.23,5.95
537627,2010-12-07,2010-12,14739,United Kingdom,476,12,12,713.88,1.5,2.55
537628,2010-12-07,2010-12,16293,United Kingdom,189,16,16,378.75,2.0,12.75
537629,2010-12-07,2010-12,17419,United Kingdom,191,18,18,356.87,1.87,14.95
537631,2010-12-07,2010-12,17419,United Kingdom,12,1,1,17.4,1.45,1.45
537634,2010-12-07,2010-12,16775,United Kingdom,62,18,18,231.9,3.74,7.95
537635,2010-12-07,2010-12,16306,United Kingdom,30,2,2,68.1,2.27,2.95
537636,2010-12-07,2010-12,16950,United Kingdom,32,3,3,172.0,5.38,14.95
537646,2010-12-07,2010-12,17591,United Kingdom,133,67,80,406.6,3.06,14.95
537648,2010-12-07,2010-12,12839,United Kingdom,271,22,22,402.61,1.49,4.95
537649,2010-12-07,2010-12,13807,United Kingdom,36,7,7,112.6,3.13,7.95
537650,2010-12-07,2010-12,16125,United Kingdom,124,13,13,289.35,2.33,7.95
537653,2010-12-07,2010-12,17897,United Kingdom,84,34,37,268.73,3.2,39.95
537655,2010-12-07,2010-12,15081,United Kingdom,57,8,8,111.15,1.95,8.95
537657,2010-12-07,2010-12,18102,United Kingdom,2790,5,5,9639.12,3.45,19.84
537658,2010-12-07,2010-12,18102,United Kingdom,120,3,3,395.76,3.3,4.78
537659,2010-12-07,2010-12,18102,United Kingdom,3689,9,9,15885.49,4.31,52.77
537664,2010-12-07,2010-12,15024,United Kingdom,24,1,1,46.8,1.95,1.95
537665,2010-12-07,2010-12,16365,United Kingdom,101,6,6,139.86,1.38,9.95
537667,2010-12-08,2010-12,17870,United Kingdom,128,1,1,326.4,2.55,2.55
537668,2010-12-08,2010-12,14821,United Kingdom,20,2,2,48.8,2.44,2.95
537669,2010-12-08,2010-12,16863,United Kingdom,105,9,9,164.25,1.56,2.95
537670,2010-12-08,2010-12,13078,United Kingdom,151,10,10,514.39,3.41,8.5
537671,2010-12-08,2010-12,13267,United Kingdom,145,15,15,328.45,2.27,12.75
537672,2010-12-08,2010-12,13050,United Kingdom,182,18,18,328.01,1.8,14.95
537673,2010-12-08,2010-12,12709,Germany,132,6,6,396.7,3.01,8.5
537674,2010-12-08,2010-12,15628,United Kingdom,250,19,19,319.18,1.28,2.95
537676,2010-12-08,2010-12,12386,Australia,214,8,8,258.9,1.21,6.75
537678,2010-12-08,2010-12,16779,United Kingdom,133,9,9,356.91,2.68,10.95
537680,2010-12-08,2010-12,13599,United Kingdom,173,13,13,253.24,1.46,3.75
537681,2010-12-08,2010-12,13329,United Kingdom,175,7,7,304.2,1.74,10.95
537682,2010-12-08,2010-12,13599,United Kingdom,72,4,4,99.6,1.38,1.65
537683,2010-12-08,2010-12,12921,United Kingdom,240,20,20,365.4,1.52,9.95
537685,2010-12-08,2010-12,18077,United Kingdom,171,19,19,204.87,1.2,3.95
537686,2010-12-08,2010-12,14744,United Kingdom,148,3,3,225.0,1.52,1.65
537688,2010-12-08,2010-12,17406,United Kingdom,270,19,19,702.1,2.6,10.95
537689,2010-12-08,2010-12,15750,United Kingdom,288,17,17,301.52,1.05,7.95
537690,2010-12-08,2010-12,13983,United Kingdom,220,15,15,329.36,1.5,8.5
537691,2010-12-08,2010-12,13842,United Kingdom,163,20,20,310.57,1.91,9.95
537692,2010-12-08,2010-12,14796,United Kingdom,434,49,50,671.21,1.55,12.75
537693,2010-12-08,2010-12,12441,France,120,10,10,155.55,1.3,4.65
537694,2010-12-08,2010-12,14901,United Kingdom,63,14,14,158.25,2.51,8.5
537698,2010-12-08,2010-12,13199,United Kingdom,452,4,4,468.68,1.04,4.95
537700,2010-12-08,2010-12,18229,United Kingdom,68,3,3,309.0,4.54,4.65
537707,2010-12-08,2010-12,14032,United Kingdom,176,14,14,303.86,1.73,8.5
537738,2010-12-08,2010-12,17706,United Kingdom,144,17,17,287.08,1.99,12.75
537743,2010-12-08,2010-12,17706,United Kingdom,65,9,9,151.95,2.34,9.95
537751,2010-12-08,2010-12,17706,United Kingdom,16,2,2,38.8,2.42,5.95
537754,2010-12-08,2010-12,16081,United Kingdom,53,21,22,157.6,2.97,9.95
537755,2010-12-08,2010-12,16525,United Kingdom,198,9,9,411.44,2.08,8.5
537757,2010-12-08,2010-12,17975,United Kingdom,86,8,8,314.1,3.65,6.95
537758,2010-12-08,2010-12,16122,United Kingdom,118,10,10,105.72,0.9,3.75
537759,2010-12-08,2010-12,13126,United Kingdom,108,12,12,203.64,1.89,6.75
537760,2010-12-08,2010-12,15973,United Kingdom,106,4,4,307.82,2.9,10.95
537761,2010-12-08,2010-12,13126,United Kingdom,12,1,1,19.8,1.65,1.65
537762,2010-12-08,2010-12,16558,United Kingdom,275,27,27,569.4,2.07,8.5
537764,2010-12-08,2010-12,16893,United Kingdom,62,44,45,145.93,2.35,9.95
537765,2010-12-08,2010-12,14606,United Kingdom,81,38,38,215.88,2.67,39.95
537766,2010-12-08,2010-12,17677,United Kingdom,288,4,4,651.6,2.26,2.75
537767,2010-12-08,2010-12,15100,United Kingdom,32,1,1,350.4,10.95,10.95
537768,2010-12-08,2010-12,15750,United Kingdom,20,2,2,39.0,1.95,1.95
537769,2010-12-08,2010-12,15021,United Kingdom,94,45,53,205.64,2.19,8.5
537770,2010-12-08,2010-12,15529,United Kingdom,176,15,15,295.66,1.68,8.5
537771,2010-12-08,2010-12,15498,United Kingdom,204,9,9,450.92,2.21,6.75
537772,2010-12-08,2010-12,18043,United Kingdom,172,59,66,316.46,1.84,9.95
537773,2010-12-08,2010-12,16016,United Kingdom,146,59,69,382.27,2.62,9.95
537774,2010-12-08,2010-12,14060,United Kingdom,196,4,4,281.0,1.43,2.55
537775,2010-12-08,2010-12,17722,United Kingdom,525,45,45,910.14,1.73,16.95
537780,2010-12-08,2010-12,17324,United Kingdom,51,6,6,127.05,2.49,4.95
537781,2010-12-08,2010-12,17341,United Kingdom,291,127,161,513.6,1.76,9.95
537789,2010-12-08,2010-12,14051,United Kingdom,214,14,14,623.42,2.91,8.5
537791,2010-12-08,2010-12,16233,United Kingdom,12,2,2,147.4,12.28,14.95
537792,2010-12-08,2010-12,16385,United Kingdom,70,19,21,148.23,2.12,9.95
537793,2010-12-08,2010-12,15032,United Kingdom,1655,27,29,2746.75,1.66,2.95
537794,2010-12-08,2010-12,16713,United Kingdom,189,60,60,414.43,2.19,9.95
537795,2010-12-08,2010-12,17213,United Kingdom,92,15,15,312.9,3.4,7.95
537796,2010-12-08,2010-12,18061,United Kingdom,248,6,6,405.16,1.63,7.95
537799,2010-12-08,2010-12,15916,United Kingdom,55,11,11,142.95,2.6,12.75
